 Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s] Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.20it/s] Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.28it/s] Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.30it/s] Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.64it/s]
{"example_id": 0, "source_checkpoint_sha256": "d72e6797ab5a67735af294c46395fb420efe6a3ceed28189e0760f7d7d5c6e90", "protocol_binding_sha256": "4ae8544c88e33f2ee54db4d1104a36d79be6c844a58d510f0a738b6424297f4a", "answer_tokens": 57, "huginn_relative_fixed_point_residuals": {"0": 3.329792022705078, "8": 0.07590077817440033, "16": 0.004702582024037838, "32": 0.00014205374463927, "64": 7.624404679518193e-05}, "jump_relative_fixed_point_residual": 0.6701447367668152, "jump_answer_token_cross_entropy": 2.8515281677246094, "jump_first_answer_token_cross_entropy": 5.975994110107422, "jump_answer_tokens_correct": 20, "jump_first_answer_token_correct": false}
{"type": "train", "step": 415, "answer_token_cross_entropy": 3.469809582308161, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.469809582308161, "answer_tokens": 989, "gradient_norm": 2.3389530181884766, "elapsed_seconds": 139.21639466285706}
{"type": "train", "step": 416, "answer_token_cross_entropy": 3.9176713382366093, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.9176713382366093, "answer_tokens": 1075, "gradient_norm": 2.44899845123291, "elapsed_seconds": 139.47346234321594}
{"type": "train", "step": 417, "answer_token_cross_entropy": 3.5534262768836995, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.5534262768836995, "answer_tokens": 854, "gradient_norm": 1.5596587657928467, "elapsed_seconds": 139.71828436851501}
{"type": "train", "step": 418, "answer_token_cross_entropy": 3.0874217503174055, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0874217503174055, "answer_tokens": 947, "gradient_norm": 1.0169001817703247, "elapsed_seconds": 139.95715236663818}
{"type": "train", "step": 419, "answer_token_cross_entropy": 3.160817256413008, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.160817256413008, "answer_tokens": 760, "gradient_norm": 1.7595504522323608, "elapsed_seconds": 140.23684334754944}
{"type": "train", "step": 420, "answer_token_cross_entropy": 3.199823638051034, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.199823638051034, "answer_tokens": 1043, "gradient_norm": 1.9014325141906738, "elapsed_seconds": 140.52380299568176}
{"type": "train", "step": 421, "answer_token_cross_entropy": 3.3469552673862477, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.3469552673862477, "answer_tokens": 708, "gradient_norm": 1.9195256233215332, "elapsed_seconds": 140.7805905342102}
{"type": "train", "step": 422, "answer_token_cross_entropy": 3.357095381069611, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.357095381069611, "answer_tokens": 892, "gradient_norm": 1.4152753353118896, "elapsed_seconds": 141.02702450752258}
{"type": "train", "step": 423, "answer_token_cross_entropy": 3.095533392775367, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.095533392775367, "answer_tokens": 1006, "gradient_norm": 1.4726659059524536, "elapsed_seconds": 141.26797127723694}
{"type": "train", "step": 424, "answer_token_cross_entropy": 3.33075897099089, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.33075897099089, "answer_tokens": 794, "gradient_norm": 1.4543453454971313, "elapsed_seconds": 141.51695036888123}
{"type": "train", "step": 425, "answer_token_cross_entropy": 3.2266504109153114, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2266504109153114, "answer_tokens": 964, "gradient_norm": 1.54063081741333, "elapsed_seconds": 141.76189541816711}
{"type": "train", "step": 426, "answer_token_cross_entropy": 2.90873749253352, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.90873749253352, "answer_tokens": 857, "gradient_norm": 1.5958212614059448, "elapsed_seconds": 142.0224645137787}
{"type": "train", "step": 427, "answer_token_cross_entropy": 3.136560070876627, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.136560070876627, "answer_tokens": 1021, "gradient_norm": 1.5651928186416626, "elapsed_seconds": 142.2735710144043}
{"type": "train", "step": 428, "answer_token_cross_entropy": 3.1961111748524202, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.1961111748524202, "answer_tokens": 975, "gradient_norm": 1.6406344175338745, "elapsed_seconds": 142.53188800811768}
{"type": "train", "step": 429, "answer_token_cross_entropy": 2.9122889221426105, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.9122889221426105, "answer_tokens": 1089, "gradient_norm": 1.5618884563446045, "elapsed_seconds": 142.8012194633484}
{"type": "train", "step": 430, "answer_token_cross_entropy": 3.348174801951237, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.348174801951237, "answer_tokens": 902, "gradient_norm": 1.4177035093307495, "elapsed_seconds": 143.05389380455017}
{"type": "train", "step": 431, "answer_token_cross_entropy": 3.24629125735339, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.24629125735339, "answer_tokens": 850, "gradient_norm": 1.6995182037353516, "elapsed_seconds": 143.30804085731506}
{"type": "train", "step": 432, "answer_token_cross_entropy": 2.88960572188199, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.88960572188199, "answer_tokens": 647, "gradient_norm": 1.49949049949646, "elapsed_seconds": 143.56976532936096}
{"type": "train", "step": 433, "answer_token_cross_entropy": 3.454508554098899, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.454508554098899, "answer_tokens": 1140, "gradient_norm": 1.9634146690368652, "elapsed_seconds": 143.8075180053711}
{"type": "train", "step": 434, "answer_token_cross_entropy": 3.0925219620235325, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0925219620235325, "answer_tokens": 1079, "gradient_norm": 2.2464723587036133, "elapsed_seconds": 144.05405282974243}
{"type": "train", "step": 435, "answer_token_cross_entropy": 3.23264012664329, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.23264012664329, "answer_tokens": 655, "gradient_norm": 1.4577972888946533, "elapsed_seconds": 144.3259916305542}
{"type": "train", "step": 436, "answer_token_cross_entropy": 3.2355808170233034, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2355808170233034, "answer_tokens": 847, "gradient_norm": 1.9498052597045898, "elapsed_seconds": 144.59842824935913}
{"type": "train", "step": 437, "answer_token_cross_entropy": 3.4473242526502377, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.4473242526502377, "answer_tokens": 777, "gradient_norm": 1.4936504364013672, "elapsed_seconds": 144.8537299633026}
{"type": "train", "step": 438, "answer_token_cross_entropy": 3.51609359297864, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.51609359297864, "answer_tokens": 897, "gradient_norm": 1.4609794616699219, "elapsed_seconds": 145.10262846946716}
{"type": "train", "step": 439, "answer_token_cross_entropy": 3.0696093287300226, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0696093287300226, "answer_tokens": 796, "gradient_norm": 1.5636430978775024, "elapsed_seconds": 145.35254335403442}
{"type": "train", "step": 440, "answer_token_cross_entropy": 3.701159439713243, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.701159439713243, "answer_tokens": 807, "gradient_norm": 2.1874566078186035, "elapsed_seconds": 145.61102080345154}
{"type": "train", "step": 441, "answer_token_cross_entropy": 3.0676151588387084, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0676151588387084, "answer_tokens": 866, "gradient_norm": 1.1865730285644531, "elapsed_seconds": 145.8621757030487}
{"type": "train", "step": 442, "answer_token_cross_entropy": 2.8801482623255823, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.8801482623255823, "answer_tokens": 1214, "gradient_norm": 1.331700086593628, "elapsed_seconds": 146.1280267238617}
{"type": "train", "step": 443, "answer_token_cross_entropy": 3.6483502046325813, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.6483502046325813, "answer_tokens": 949, "gradient_norm": 2.376461982727051, "elapsed_seconds": 146.37459516525269}
{"type": "train", "step": 444, "answer_token_cross_entropy": 3.2367561371164313, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2367561371164313, "answer_tokens": 897, "gradient_norm": 1.6744272708892822, "elapsed_seconds": 146.63428473472595}
{"type": "train", "step": 445, "answer_token_cross_entropy": 3.3057306580159858, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.3057306580159858, "answer_tokens": 1131, "gradient_norm": 1.345271348953247, "elapsed_seconds": 146.8745768070221}
{"type": "train", "step": 446, "answer_token_cross_entropy": 3.2135873820741585, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2135873820741585, "answer_tokens": 1129, "gradient_norm": 1.6905603408813477, "elapsed_seconds": 147.12816262245178}
{"type": "train", "step": 447, "answer_token_cross_entropy": 3.006022083019734, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.006022083019734, "answer_tokens": 951, "gradient_norm": 0.978303849697113, "elapsed_seconds": 147.38064742088318}
{"type": "train", "step": 448, "answer_token_cross_entropy": 3.5640829065224886, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.5640829065224886, "answer_tokens": 837, "gradient_norm": 1.5723763704299927, "elapsed_seconds": 147.6379942893982}
{"type": "train", "step": 449, "answer_token_cross_entropy": 3.450257354960853, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.450257354960853, "answer_tokens": 858, "gradient_norm": 1.4254465103149414, "elapsed_seconds": 147.89679956436157}
{"type": "train", "step": 450, "answer_token_cross_entropy": 3.2661337292800514, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2661337292800514, "answer_tokens": 1180, "gradient_norm": 1.4588210582733154, "elapsed_seconds": 148.1449112892151}
{"type": "train", "step": 451, "answer_token_cross_entropy": 3.3033801563159724, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.3033801563159724, "answer_tokens": 887, "gradient_norm": 1.5044572353363037, "elapsed_seconds": 148.40073609352112}
{"type": "train", "step": 452, "answer_token_cross_entropy": 2.866915990995324, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.866915990995324, "answer_tokens": 920, "gradient_norm": 1.7129685878753662, "elapsed_seconds": 148.6565067768097}
{"type": "train", "step": 453, "answer_token_cross_entropy": 3.39964420738274, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.39964420738274, "answer_tokens": 709, "gradient_norm": 1.4093525409698486, "elapsed_seconds": 148.9120216369629}
{"type": "train", "step": 454, "answer_token_cross_entropy": 2.777079253009072, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.777079253009072, "answer_tokens": 864, "gradient_norm": 1.4745866060256958, "elapsed_seconds": 149.1678922176361}
{"type": "train", "step": 455, "answer_token_cross_entropy": 2.7109317973486005, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.7109317973486005, "answer_tokens": 713, "gradient_norm": 1.7174259424209595, "elapsed_seconds": 149.42615389823914}
{"type": "train", "step": 456, "answer_token_cross_entropy": 3.490935902574878, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.490935902574878, "answer_tokens": 924, "gradient_norm": 1.492775321006775, "elapsed_seconds": 149.69568753242493}
{"type": "train", "step": 457, "answer_token_cross_entropy": 3.0389123031702643, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0389123031702643, "answer_tokens": 971, "gradient_norm": 1.2603782415390015, "elapsed_seconds": 149.9528124332428}
{"type": "train", "step": 458, "answer_token_cross_entropy": 3.0851175279489587, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0851175279489587, "answer_tokens": 896, "gradient_norm": 1.3121510744094849, "elapsed_seconds": 150.20235204696655}
{"type": "train", "step": 459, "answer_token_cross_entropy": 2.9336617865970145, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.9336617865970145, "answer_tokens": 1076, "gradient_norm": 1.1627708673477173, "elapsed_seconds": 150.45662927627563}
{"type": "train", "step": 460, "answer_token_cross_entropy": 3.3586891815896696, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.3586891815896696, "answer_tokens": 987, "gradient_norm": 1.6907262802124023, "elapsed_seconds": 150.71584725379944}
{"type": "train", "step": 461, "answer_token_cross_entropy": 3.226533327122164, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.226533327122164, "answer_tokens": 978, "gradient_norm": 1.4733411073684692, "elapsed_seconds": 150.9648060798645}
{"type": "train", "step": 462, "answer_token_cross_entropy": 3.4464396839185842, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.4464396839185842, "answer_tokens": 867, "gradient_norm": 1.7577043771743774, "elapsed_seconds": 151.22650623321533}
{"type": "train", "step": 463, "answer_token_cross_entropy": 3.016883430955382, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.016883430955382, "answer_tokens": 1186, "gradient_norm": 1.7951775789260864, "elapsed_seconds": 151.48280334472656}
{"type": "train", "step": 464, "answer_token_cross_entropy": 3.0037097729949824, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0037097729949824, "answer_tokens": 1222, "gradient_norm": 1.1463329792022705, "elapsed_seconds": 151.74066948890686}
{"type": "train", "step": 465, "answer_token_cross_entropy": 3.192416894312704, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.192416894312704, "answer_tokens": 871, "gradient_norm": 1.5103050470352173, "elapsed_seconds": 151.99917221069336}
{"type": "train", "step": 466, "answer_token_cross_entropy": 3.3857035400867463, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.3857035400867463, "answer_tokens": 1000, "gradient_norm": 1.483222484588623, "elapsed_seconds": 152.25546145439148}
{"type": "train", "step": 467, "answer_token_cross_entropy": 3.235039304997605, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.235039304997605, "answer_tokens": 1003, "gradient_norm": 1.1885253190994263, "elapsed_seconds": 152.5073778629303}
{"type": "train", "step": 468, "answer_token_cross_entropy": 3.0378240322744525, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0378240322744525, "answer_tokens": 592, "gradient_norm": 1.5539300441741943, "elapsed_seconds": 152.76535868644714}
{"type": "train", "step": 469, "answer_token_cross_entropy": 3.0078875903813342, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0078875903813342, "answer_tokens": 1060, "gradient_norm": 1.171529769897461, "elapsed_seconds": 153.02099204063416}
{"type": "train", "step": 470, "answer_token_cross_entropy": 3.1230718508903226, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.1230718508903226, "answer_tokens": 1158, "gradient_norm": 1.4107862710952759, "elapsed_seconds": 153.26575994491577}
{"type": "train", "step": 471, "answer_token_cross_entropy": 3.091287710655357, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.091287710655357, "answer_tokens": 844, "gradient_norm": 1.3549513816833496, "elapsed_seconds": 153.52077674865723}
{"type": "train", "step": 472, "answer_token_cross_entropy": 2.6897507847394504, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.6897507847394504, "answer_tokens": 631, "gradient_norm": 1.7143332958221436, "elapsed_seconds": 153.78154468536377}
{"type": "train", "step": 473, "answer_token_cross_entropy": 2.882133676825254, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.882133676825254, "answer_tokens": 1017, "gradient_norm": 1.4973379373550415, "elapsed_seconds": 154.0275731086731}
{"type": "train", "step": 474, "answer_token_cross_entropy": 3.2221100349859757, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2221100349859757, "answer_tokens": 1100, "gradient_norm": 1.9147498607635498, "elapsed_seconds": 154.27865147590637}
{"type": "train", "step": 475, "answer_token_cross_entropy": 2.7159761124519846, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.7159761124519846, "answer_tokens": 796, "gradient_norm": 1.789066195487976, "elapsed_seconds": 154.5421769618988}
{"type": "train", "step": 476, "answer_token_cross_entropy": 3.0630459194648556, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0630459194648556, "answer_tokens": 1025, "gradient_norm": 1.4881142377853394, "elapsed_seconds": 154.80066776275635}
{"type": "train", "step": 477, "answer_token_cross_entropy": 3.252562051112991, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.252562051112991, "answer_tokens": 942, "gradient_norm": 1.3850256204605103, "elapsed_seconds": 155.0514965057373}
{"type": "train", "step": 478, "answer_token_cross_entropy": 2.9948251593927417, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.9948251593927417, "answer_tokens": 805, "gradient_norm": 1.4927481412887573, "elapsed_seconds": 155.29812574386597}
{"type": "train", "step": 479, "answer_token_cross_entropy": 3.256404645010929, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.256404645010929, "answer_tokens": 745, "gradient_norm": 1.7261302471160889, "elapsed_seconds": 155.55870938301086}
{"type": "train", "step": 480, "answer_token_cross_entropy": 3.249644245811226, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.249644245811226, "answer_tokens": 871, "gradient_norm": 1.8522382974624634, "elapsed_seconds": 155.82395839691162}
{"type": "train", "step": 481, "answer_token_cross_entropy": 3.4940818826357525, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.4940818826357525, "answer_tokens": 840, "gradient_norm": 2.2065961360931396, "elapsed_seconds": 156.076101064682}
{"type": "train", "step": 482, "answer_token_cross_entropy": 3.231711847965534, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.231711847965534, "answer_tokens": 1040, "gradient_norm": 1.400376796722412, "elapsed_seconds": 156.33479380607605}
{"type": "train", "step": 483, "answer_token_cross_entropy": 3.182175178038768, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.182175178038768, "answer_tokens": 975, "gradient_norm": 2.1695990562438965, "elapsed_seconds": 156.59508109092712}
{"type": "train", "step": 484, "answer_token_cross_entropy": 2.73847806171847, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.73847806171847, "answer_tokens": 719, "gradient_norm": 2.0236752033233643, "elapsed_seconds": 156.8617763519287}
{"type": "train", "step": 485, "answer_token_cross_entropy": 3.0512845024524498, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0512845024524498, "answer_tokens": 1028, "gradient_norm": 1.7602697610855103, "elapsed_seconds": 157.1227569580078}
{"type": "train", "step": 486, "answer_token_cross_entropy": 3.565848210292049, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.565848210292049, "answer_tokens": 1049, "gradient_norm": 2.2479708194732666, "elapsed_seconds": 157.3709375858307}
{"type": "train", "step": 487, "answer_token_cross_entropy": 3.232258816330419, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.232258816330419, "answer_tokens": 692, "gradient_norm": 1.521854043006897, "elapsed_seconds": 157.62386178970337}
{"type": "train", "step": 488, "answer_token_cross_entropy": 3.2003357692981145, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2003357692981145, "answer_tokens": 886, "gradient_norm": 1.385984182357788, "elapsed_seconds": 157.87922883033752}
{"type": "train", "step": 489, "answer_token_cross_entropy": 3.0847333807173607, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0847333807173607, "answer_tokens": 1205, "gradient_norm": 1.333105206489563, "elapsed_seconds": 158.12440490722656}
{"type": "train", "step": 490, "answer_token_cross_entropy": 3.328382892428704, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.328382892428704, "answer_tokens": 1060, "gradient_norm": 1.6145238876342773, "elapsed_seconds": 158.36976766586304}
{"type": "train", "step": 491, "answer_token_cross_entropy": 3.407815366739132, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.407815366739132, "answer_tokens": 976, "gradient_norm": 1.9556231498718262, "elapsed_seconds": 158.61105275154114}
{"type": "train", "step": 492, "answer_token_cross_entropy": 2.9396409106953523, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.9396409106953523, "answer_tokens": 614, "gradient_norm": 3.296440601348877, "elapsed_seconds": 158.86935186386108}
{"type": "train", "step": 493, "answer_token_cross_entropy": 3.065881036132995, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.065881036132995, "answer_tokens": 921, "gradient_norm": 2.245374917984009, "elapsed_seconds": 159.1126434803009}
{"type": "train", "step": 494, "answer_token_cross_entropy": 3.0930650025719473, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0930650025719473, "answer_tokens": 1052, "gradient_norm": 1.6495816707611084, "elapsed_seconds": 159.3622395992279}
{"type": "train", "step": 495, "answer_token_cross_entropy": 3.1450358997356047, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.1450358997356047, "answer_tokens": 1033, "gradient_norm": 1.3335720300674438, "elapsed_seconds": 159.62261199951172}
{"type": "train", "step": 496, "answer_token_cross_entropy": 3.4480229000979605, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.4480229000979605, "answer_tokens": 872, "gradient_norm": 1.8940666913986206, "elapsed_seconds": 159.885507106781}
{"type": "train", "step": 497, "answer_token_cross_entropy": 3.033057869226588, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.033057869226588, "answer_tokens": 879, "gradient_norm": 1.556151270866394, "elapsed_seconds": 160.12803745269775}
{"type": "train", "step": 498, "answer_token_cross_entropy": 3.5051193243489345, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.5051193243489345, "answer_tokens": 771, "gradient_norm": 1.6750233173370361, "elapsed_seconds": 160.3609743118286}
{"type": "train", "step": 499, "answer_token_cross_entropy": 2.920350185389855, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.920350185389855, "answer_tokens": 1291, "gradient_norm": 2.2485368251800537, "elapsed_seconds": 160.61116409301758}
{"type": "train", "step": 500, "answer_token_cross_entropy": 3.0416304188050147, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.0416304188050147, "answer_tokens": 1177, "gradient_norm": 1.8698368072509766, "elapsed_seconds": 160.86140704154968}
{"type": "validation", "step": 500, "answer_token_cross_entropy": 3.175671193532655, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.175671193532655, "answer_tokens": 27915, "elapsed_seconds": 164.5089783668518}
{"type": "train", "step": 501, "answer_token_cross_entropy": 2.972004243476906, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.972004243476906, "answer_tokens": 1194, "gradient_norm": 1.6916561126708984, "elapsed_seconds": 165.32124733924866}
{"type": "train", "step": 502, "answer_token_cross_entropy": 3.2214621136023562, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2214621136023562, "answer_tokens": 795, "gradient_norm": 1.3577808141708374, "elapsed_seconds": 165.56202578544617}
{"type": "train", "step": 503, "answer_token_cross_entropy": 3.339022438910048, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.339022438910048, "answer_tokens": 944, "gradient_norm": 1.3637290000915527, "elapsed_seconds": 165.81175875663757}
{"type": "train", "step": 504, "answer_token_cross_entropy": 3.750200006666844, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.750200006666844, "answer_tokens": 881, "gradient_norm": 1.736237645149231, "elapsed_seconds": 166.05765867233276}
{"type": "train", "step": 505, "answer_token_cross_entropy": 3.4591449143781974, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.4591449143781974, "answer_tokens": 889, "gradient_norm": 1.7780150175094604, "elapsed_seconds": 166.30880093574524}
{"type": "train", "step": 506, "answer_token_cross_entropy": 3.215437874733973, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.215437874733973, "answer_tokens": 1112, "gradient_norm": 1.4689276218414307, "elapsed_seconds": 166.56055879592896}
{"type": "train", "step": 507, "answer_token_cross_entropy": 3.406672399633853, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.406672399633853, "answer_tokens": 1148, "gradient_norm": 1.5115646123886108, "elapsed_seconds": 166.80547499656677}
{"type": "train", "step": 508, "answer_token_cross_entropy": 2.9606944847106935, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.9606944847106935, "answer_tokens": 775, "gradient_norm": 1.984413743019104, "elapsed_seconds": 167.03514075279236}
{"type": "train", "step": 509, "answer_token_cross_entropy": 2.7272071781911347, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.7272071781911347, "answer_tokens": 1140, "gradient_norm": 1.5743902921676636, "elapsed_seconds": 167.29409003257751}
{"type": "train", "step": 510, "answer_token_cross_entropy": 2.9543109601764588, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.9543109601764588, "answer_tokens": 836, "gradient_norm": 1.7342127561569214, "elapsed_seconds": 167.53576946258545}
{"type": "train", "step": 511, "answer_token_cross_entropy": 3.128786549121277, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.128786549121277, "answer_tokens": 1099, "gradient_norm": 1.6881184577941895, "elapsed_seconds": 167.78342390060425}
{"type": "train", "step": 512, "answer_token_cross_entropy": 3.209113068547126, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.209113068547126, "answer_tokens": 854, "gradient_norm": 1.9472882747650146, "elapsed_seconds": 168.02467966079712}
{"type": "train", "step": 513, "answer_token_cross_entropy": 3.2714709327923313, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.2714709327923313, "answer_tokens": 964, "gradient_norm": 1.5056109428405762, "elapsed_seconds": 168.27142715454102}
{"type": "train", "step": 514, "answer_token_cross_entropy": 2.8152884400691396, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 2.8152884400691396, "answer_tokens": 1102, "gradient_norm": 1.6373637914657593, "elapsed_seconds": 168.50534176826477}
{"type": "train", "step": 515, "answer_token_cross_entropy": 3.001979248116656, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.001979248116656, "answer_tokens": 820, "gradient_norm": 1.6215531826019287, "elapsed_seconds": 168.75045704841614}
{"type": "train", "step": 516, "answer_token_cross_entropy": 3.497456464677487, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.497456464677487, "answer_tokens": 1060, "gradient_norm": 1.416979432106018, "elapsed_seconds": 168.98917937278748}
{"type": "train", "step": 517, "answer_token_cross_entropy": 3.275989838341037, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.275989838341037, "answer_tokens": 1071, "gradient_norm": 1.4021353721618652, "elapsed_seconds": 169.2453989982605}
